CENSUS v1 records=6844 census_bytes=3361382400 census_default_heap=3224543232 census_upload_readback=136839168 d3d12ma_allocated=3361382400 d3d12ma_blocks=3712090112 driver_usage=4096929792 driver_budget=16165400576 swapchain=14764032 pso_creates=6765 pso_compiles=64 pso_driver_eager=1 descheap_bytes=32032768 cmdalloc=36 pso_compile_ms=19.6 pso_compile_max_ms=1.3 d3d12ma_allocated_video=3224543232 d3d12ma_blocks_video=3513581568
# STAGES label driver_usage_bytes census_bytes pso_creates
# STAGE device_created       0 0 0
# kind bytes w h d mips arr samples fmt bind misc usage alias "name"
B 0 29904 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 23344 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 89248 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 88000 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 29904 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 160896 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 29904 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 96144 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 304816 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 110624 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 304816 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 29904 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 215664 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 88000 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 29904 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 154128 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 275168 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 98912 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 304816 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 215664 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 50768 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 215664 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 304816 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 275168 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 98912 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 13824 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 89248 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 89248 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 304816 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 50768 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 34464 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 31872 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 275168 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 98912 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 78240 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 29904 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 240784 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 79152 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 29904 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 29904 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 215664 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 29904 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 35136 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 24928 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 18736 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 29904 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 24480 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 50768 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 98912 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 246704 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 240784 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 275168 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 42768 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 13664 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 89616 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 19888 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 67280 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 98912 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 29904 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 208 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 543712 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 32144 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 29904 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 78240 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 89248 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 98912 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 275168 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 89248 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 96144 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 125536 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 34048 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 89616 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 96144 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 13664 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 215664 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 96144 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 363088 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 78240 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 75184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 21888 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 13664 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 118736 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 275168 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 208 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 150496 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 22192 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 288992 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 96144 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 50768 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 880 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 29904 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 29904 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 78240 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 5184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 50768 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 96144 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 828640 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 79152 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 89248 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 254288 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 29904 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 206800 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 117840 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
